external_gene_name	E11mean	E12mean	E13mean	E14mean	E15mean	E16mean	E18mean	P0mean	CtrlUnInjmean	YoungFC	AdultFC	UnInjCST_FC	InjCST_FC
Ppp4r3b	53.97	75.955	101.225	86.86500000000001	66.6	75.27	86.13	43.945	30.855	5292.91			4810.17
Ppp4r4	1.6600000000000001	3.17	2.67	1.505	1.8599999999999999	1.495	1.645	2.145	24.345	2027.37			846.372
Ppp5c	81.22999999999999	101.415	90.56	90.06	96.015	88.61	98.145	113.91	50.769999999999996	305.48900000000003			83.2328
Ppp6c	28.68	46.965	49.97	44.315	58.185	43.68	58.31	30.9	40.79	115.795			79.9635
Ppp6r1	4.49	5.109999999999999	16.22	6.605	3.98	6.99	4.68	5.699999999999999	35.29	130.274			45.5139
Ppp6r2	4.0	11.265	12.7	15.565	21.020000000000003	18.89	21.46	16.605	17.095000000000002	508.971			215.49900000000002
Ppp6r3	30.354999999999997	52.665	48.215	37.254999999999995	36.485	34.625	38.21	14.975	25.825	352.496			494.462
Pprc1	32.475	47.825	32.370000000000005	20.22	22.33	15.46	21.58	8.39	4.445	1116.76			434.76300000000003
Ppt1	37.205	62.435	57.565	59.985	49.97	60.095	57.735	50.995000000000005	94.755	718.1389999999999			701.043
Ppt2	12.094999999999999	21.91	17.11	14.78	20.310000000000002	14.605	17.285	16.03	13.775	205.542			95.5876
Pptc7	4.67	7.415	8.325	6.275	4.625	6.7	6.005000000000001	4.54	22.17	426.77			91.0422
Ppwd1	9.585	10.469999999999999	10.445	9.51	5.984999999999999	6.140000000000001	6.58	2.7249999999999996	5.655	122.55799999999999			217.141
Ppy	0.0	0.0	0.0	0.0	0.075	0.0	0.075	0.0	0.0	123.208			50.6658
Pqbp1	69.845	112.97	144.32	169.495	133.4	172.445	167.615	193.215	51.295	90.8035			68.2396
Pqlc1	4.605	8.775	15.015	22.78	42.4	36.745000000000005	42.34	39.334999999999994	8.469999999999999	1233.01			491.707
Pqlc2	7.7	11.01	9.934999999999999	9.405	8.125	8.69	8.055	9.35	3.485	393.001			192.321
Pqlc3	1.635	3.1500000000000004	2.525	1.4449999999999998	1.2000000000000002	1.205	1.0150000000000001	1.4449999999999998	0.98	364.95599999999996			243.748
Pradc1	19.265	20.75	26.979999999999997	27.025	19.715	23.585	19.375	28.36	14.489999999999998	103.955			56.2075
Praf2	42.129999999999995	72.555	67.905	77.18	119.77	87.08500000000001	106.50999999999999	118.105	53.04	904.7360000000001			457.58
Prag1	4.895	9.379999999999999	16.41	13.399999999999999	9.795	14.955	13.4	9.015	5.075	761.54			91.3216
Pram1	0.045	0.30000000000000004	0.25	0.4	0.075	0.16999999999999998	0.0	0.01	0.0	1559.91			1010.59
Prame	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	51.3972			70.2137
Pramef12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.5796			38.3785
Pramef17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5484			6.17734
Pramef20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.4749			36.3948
Pramef25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.1771			33.4578
Pramef6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.2754			27.2901
Pramef8	9.129999999999999	16.305	17.380000000000003	20.21	13.469999999999999	23.94	20.205	14.7	8.08	576.592			216.803
Pramel1	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.035	89.7935			68.8847
Pramel3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62929			3.5773699999999997
Pramel4	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2686			28.6478
Pramel5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.1378			23.3661
Pramel6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.2274			144.54399999999998
Pramel7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.5735			145.526
Prap1	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	108.35700000000001			27.9449
Prb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1216			19.5046
Prc1	122.0	191.235	178.085	129.235	71.44999999999999	73.23	68.5	15.204999999999998	0.71	1289.81			914.954
Prcc	9.32	16.6	13.129999999999999	12.05	14.620000000000001	13.985	14.844999999999999	18.494999999999997	16.48	197.755			310.119
Prcd	0.45499999999999996	0.355	0.835	0.665	1.3199999999999998	1.795	1.83	3.465	2.985	455.079			242.847
Prcp	6.87	11.39	8.344999999999999	6.23	9.935	7.155	9.41	8.25	3.68	4144.59			1881.67
Prdm1	0.52	0.8799999999999999	0.765	0.425	0.605	0.38	0.7849999999999999	0.195	0.32999999999999996	251.088			176.856
Prdm10	4.48	7.63	8.03	6.41	6.605	7.93	7.779999999999999	3.61	5.949999999999999	3509.88			1746.02
Prdm11	0.99	1.435	1.6	1.405	0.73	2.145	1.1199999999999999	1.4	2.6149999999999998	215.173			206.649
Prdm12	0.345	3.175	5.0	1.395	0.8800000000000001	2.895	0.9550000000000001	1.25	0.09	244.41099999999997			57.8494
Prdm13	0.035	0.275	0.41500000000000004	0.35	0.275	0.19999999999999998	0.115	0.005	0.0	934.448			546.928
Prdm14	0.0	0.0	0.01	0.01	0.0	0.03	0.0	0.0	0.0	70.6214			54.6427
Prdm15	8.05	14.39	15.34	13.365	8.75	12.695	11.54	2.865	4.415	122.514			77.6814
Prdm16	22.509999999999998	36.71	36.725	32.345	18.555	26.935000000000002	25.025	10.155	2.45	95.8935			33.8044
Prdm2	8.49	13.225000000000001	14.754999999999999	14.945	12.59	14.504999999999999	15.35	8.475	9.735	2557.78			1251.49
Prdm4	12.82	29.345	24.505	15.415	21.15	16.68	19.54	10.82	8.94	189.855			302.237
Prdm5	8.995000000000001	11.434999999999999	9.735	7.225	4.5600000000000005	4.49	4.63	2.46	2.575	269.966			151.221
Prdm6	0.185	1.5550000000000002	1.9849999999999999	0.45499999999999996	1.085	0.855	1.115	0.98	0.16999999999999998	563.148			326.70099999999996
Prdm8	0.045	0.83	2.825	3.8600000000000003	5.595000000000001	7.984999999999999	7.075	2.085	7.465	348.336			371.02
Prdm9	1.5899999999999999	0.975	2.545	2.405	0.645	1.435	0.9099999999999999	0.8	1.5699999999999998	93.4204			34.1126
Prdx1	789.63	828.4649999999999	754.405	667.62	494.88	396.89	441.055	525.575	365.615	83.3474			37.04
Prdx2	667.265	1002.865	1048.975	1363.685	1597.7199999999998	1197.095	1276.775	881.85	180.92000000000002	1190.57			216.115
Prdx3	61.59	83.275	71.755	67.66	81.135	59.615	69.72	91.87	63.75	118.038			40.5692
Prdx4	150.64	185.61	157.48000000000002	131.70499999999998	114.49000000000001	84.36	92.69999999999999	97.92	28.045	1020.88			835.322
Prdx5	77.83	80.485	122.52	156.04500000000002	188.70999999999998	188.92000000000002	199.07	362.235	178.075	0.0			0.0
Prdx6	362.58000000000004	351.975	293.15	290.255	223.57	202.14	211.18	184.18	203.185	109.273			76.7184
Prdx6b	0.005	0.01	0.0	0.01	0.0	0.0	0.0	0.005	0.0	90.529			48.7302
Preb	72.175	81.97999999999999	105.07	101.745	68.11	97.47	94.555	57.92	42.144999999999996	241.074			93.5653
Prelid1	329.5	419.335	318.34000000000003	322.505	393.83500000000004	306.34	332.07500000000005	320.51	72.77	10.2437			6.82733
Prelid2	22.43	22.81	14.84	9.129999999999999	6.195	4.6850000000000005	5.9399999999999995	2.69	0.15000000000000002	87.4065			48.8168
Prelid3a	9.73	13.46	13.635	16.27	9.14	23.03	18.32	25.18	13.24	1441.84			431.639
Prelid3b	69.72999999999999	102.805	94.095	101.6	110.055	94.285	106.22	90.62	47.015	166.925			35.7304
Prelp	0.345	1.02	1.655	1.81	3.365	3.2649999999999997	3.475	3.645	5.46	272.157			130.075
Prep	83.37	84.94	79.07	61.334999999999994	48.295	60.230000000000004	61.879999999999995	57.035	9.530000000000001	1192.13			1533.8
Prepl	13.445	30.69	34.415	31.21	69.10499999999999	43.64	66.365	76.755	152.6	209.761			220.458
Prex1	13.635	20.89	25.345	25.71	26.87	34.58	32.145	13.785	20.96	345.70300000000003			105.602
Prex2	4.135	4.725	3.36	1.57	0.8600000000000001	1.46	1.275	1.07	17.61	658.8489999999999			1211.53
Prf1	0.0	0.0	0.025	0.01	0.015	0.01	0.015	0.0	0.0	127.88			99.1118
Prg2	0.015	0.06	0.03	0.215	0.03	0.125	0.0	0.0	0.0	109.32			101.32700000000001
Prg3	0.035	0.06	0.03	0.0	0.0	0.0	0.0	0.0	0.0	83.8649			94.8605
Prg4	0.29000000000000004	0.51	0.6699999999999999	0.585	0.42000000000000004	0.44	0.44499999999999995	0.575	2.2	96.932			107.581
Prh1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9417			40.6847
Prickle1	5.15	9.52	8.265	5.205	11.25	13.225000000000001	17.205	13.18	27.064999999999998	426.079			639.901
Prickle2	1.325	3.18	5.29	3.9	5.575	7.17	7.09	6.21	44.185	137.225			50.0206
Prickle3	1.835	2.21	1.895	1.51	1.085	1.335	1.38	1.075	1.015	337.449			261.942
Prickle4	0.44	0.9199999999999999	0.81	0.025	0.71	0.775	0.825	0.48	0.315	207.602			82.2842
Prim1	66.765	99.455	83.6	81.475	58.07	51.245	53.599999999999994	30.909999999999997	7.365	306.379			103.97
Prim2	33.4	46.519999999999996	41.575	39.885000000000005	31.27	28.34	31.585	15.33	5.83	318.262			422.30300000000005
Prima1	0.045	0.495	0.22	0.22	0.21000000000000002	0.2	0.155	0.595	2.58	127.10799999999999			65.3508
Primpol	4.3100000000000005	8.345	7.8999999999999995	7.050000000000001	6.2	7.324999999999999	7.54	2.59	3.315	63.3596			43.5592
Prkaa1	6.960000000000001	12.605	12.195	9.864999999999998	13.725	10.955	14.045	7.8500000000000005	15.43	1324.27			416.69800000000004
Prkaa2	0.7949999999999999	2.3	4.835	5.574999999999999	9.55	9.42	11.385	10.705	13.015	202.851			76.7039
Prkab1	43.055	51.345	52.87	45.03	43.56	47.245000000000005	45.365	41.68	8.4	115.73200000000001			86.7475
Prkab2	4.385	5.735	7.415	5.165	5.115	8.115	7.595	13.23	15.95	1153.7			656.42
Prkaca	82.6	141.755	150.82	121.22	104.225	142.46	125.035	163.56	72.52	3211.39			903.7639999999999
Prkacb	28.735	55.18	76.965	78.3	114.4	126.06	146.45	155.69	215.59	124.016			223.896
Prkag1	46.05	66.145	65.86	73.47	66.95	69.05	70.36500000000001	45.010000000000005	30.525	142.23			351.36199999999997
Prkag2	25.345	41.95	47.39	53.5	72.66499999999999	75.53999999999999	84.0	87.45	62.370000000000005	222.643			181.68
Prkag2os1	0.295	0.18	0.5650000000000001	0.64	0.25	0.5549999999999999	0.515	0.135	0.0	124.79299999999999			65.6685
Prkag3	0.065	0.15	0.01	0.0	0.0	0.01	0.0	0.0	0.04	109.745			49.9917
Prkar1a	162.755	288.92499999999995	354.405	344.71500000000003	442.96500000000003	400.46500000000003	460.835	376.75	370.49	2179.11			612.915
Prkar1b	2.285	9.475000000000001	29.465	62.625	93.695	150.34500000000003	142.93	319.655	291.78499999999997	177.14700000000002			157.312
Prkar2a	15.95	44.254999999999995	46.974999999999994	27.83	30.590000000000003	34.195	33.025000000000006	24.439999999999998	29.979999999999997	379.68800000000005			68.5525
Prkar2b	16.03	39.535	55.41	56.24	105.47	107.82499999999999	121.84	104.785	43.36	119.39399999999999			67.3007
Prkca	1.035	3.9	3.16	3.3	4.574999999999999	6.22	5.16	3.6149999999999998	45.4	93.8026			31.1564
Prkcb	1.87	7.19	12.915	16.125	21.71	30.66	30.03	81.355	247.7	497.92699999999996			185.017
Prkcd	12.095	18.755	21.369999999999997	16.925	15.315000000000001	25.45	19.625	16.285	30.33	388.001			146.195
Prkce	1.8	5.18	5.07	10.620000000000001	17.98	37.769999999999996	28.345	64.25999999999999	88.72	1291.12			243.998
Prkcg	0.42500000000000004	0.8	0.63	0.5800000000000001	0.54	1.29	1.5150000000000001	11.495000000000001	60.59	631.513			444.61400000000003
Prkch	2.145	4.505	4.035	2.065	4.775	4.445	4.325	7.984999999999999	4.225	479.971			102.338
Prkci	20.91	34.394999999999996	32.57	18.689999999999998	21.325000000000003	21.4	24.05	14.120000000000001	23.47	2292.37			1438.99
Prkcq	0.8049999999999999	1.1099999999999999	1.3	1.21	2.965	2.785	3.0	3.585	6.085	407.36199999999997			106.26700000000001
Prkcsh	56.915000000000006	69.06	71.825	69.255	51.475	70.205	65.09	47.790000000000006	28.9	4104.95			1215.66
Prkcz	9.305	15.59	22.61	31.950000000000003	40.94	54.445	51.245	86.10499999999999	86.44	187.15400000000002			100.696
Prkd1	2.59	6.505	6.904999999999999	5.734999999999999	4.07	5.68	4.425000000000001	2.58	4.609999999999999	158.63299999999998			119.87299999999999
Prkd2	5.07	8.355	7.845000000000001	6.045	4.345000000000001	5.355	5.09	2.495	0.91	1302.27			339.624
Prkd3	26.775	46.17	43.86	28.915	24.445	24.59	28.005000000000003	7.710000000000001	8.9	232.02900000000002			158.57399999999998
Prkdc	4.78	11.7	8.649999999999999	5.965	6.01	4.425	6.154999999999999	1.8399999999999999	4.2	4736.86			2902.81
Prkg1	2.045	4.140000000000001	4.415	1.33	1.455	1.735	1.8399999999999999	2.17	2.87	105.67399999999999			165.68599999999998
Prkg2	0.99	3.0	3.8899999999999997	1.955	0.7250000000000001	0.8049999999999999	0.8600000000000001	1.1	5.23	56.6827			45.1529
Prkra	42.03	75.445	76.84	80.86	93.44999999999999	73.55	86.255	84.185	19.46	124.946			69.8141
Prkrip1	35.41	57.915000000000006	61.715	56.44	56.114999999999995	50.47	51.55	55.415	21.835	90.2826			138.149
Prkx	6.055	13.71	18.215	21.605	21.085	29.880000000000003	29.66	16.955	5.93	165.77200000000002			237.52200000000002
Prl	0.0	0.0	0.0	0.0	0.0	0.03	0.04	0.025	0.065	44.9793			57.2042
Prl2a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.7365			493.35400000000004
Prl2b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.532			44.2139
Prl2c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.3535			90.3731
Prl2c2	0.03	0.045	0.035	0.0	0.03	0.0	0.0	0.0	0.0	1.36145			3.26439
Prl2c3	0.12	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39616			4.54514
Prl2c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6148			19.1916
Prl3a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.4524			110.446
Prl3b1	0.81	0.23	0.125	0.0	0.0	0.0	0.0	0.0	0.0	66.8282			84.8024
Prl3c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.244			149.864
Prl3d1	0.0	0.045	0.035	0.03	0.0	0.0	0.04	0.0	0.0	39.0311			50.3624
Prl3d2	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	42.6003			41.248000000000005
Prl3d3	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	49.3701			34.1367
Prl4a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.6658			48.7398
Prl5a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.6672			92.24600000000001
Prl6a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.9926			77.3876
Prl7a1	0.015	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.5875			109.897
Prl7a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.5135			43.8577
Prl7b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.1349			66.0007
Prl7c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	54.9879			49.048
Prl7d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.1933			68.2926
Prl8a1	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	68.9187			80.2717
Prl8a2	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	79.6573			111.09100000000001
Prl8a6	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.5518			729.1569999999999
Prl8a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	54.06100000000001			74.73
Prl8a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	56.5673			78.9332
Prlh	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.1	0.0	75.2857			36.7366
Prlhr	0.01	0.045	0.05	0.075	0.14	0.045	0.095	0.04	0.065	555.6619999999999			190.81400000000002
Prlr	0.1	0.265	0.275	0.29000000000000004	0.64	0.5249999999999999	0.64	1.18	4.065	299.514			484.668
Prm1	0.0	0.09	0.0	0.0	0.0	0.18	0.0	0.11	0.49	93.8506			44.5317
Prm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07500000000000001	0.425	21.1847			8.76769
Prm3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4471			9.095089999999999
Prmt2	32.295	71.69	97.2	146.18	246.245	214.14	248.825	196.985	24.705	254.72099999999998			107.249
Prmt3	37.525	49.93	46.58	41.08	44.87	43.400000000000006	46.739999999999995	35.125	15.309999999999999	1176.38			405.023
Prmt5	88.57499999999999	116.265	101.94	91.66999999999999	84.61	83.905	87.91	79.325	32.910000000000004	129.077			92.9105
Prmt6	15.05	22.98	23.025	18.365000000000002	23.28	20.84	21.770000000000003	19.79	8.01	2613.32			2544.89
Prmt7	48.245000000000005	56.120000000000005	48.474999999999994	44.92	47.595	42.68	47.565	40.86	14.115	150.803			72.7655
Prmt8	2.77	9.120000000000001	14.515	17.695	14.6	21.945	19.715	24.345	33.77	163.767			94.0276
Prmt9	12.260000000000002	15.215	16.605	17.915	19.705	20.805	22.305	16.794999999999998	11.475	607.062			435.12
Prn	0.0	0.0	0.0	0.0	0.115	0.085	0.19	0.115	0.0	0.0			0.0
Prnd	2.195	3.77	5.890000000000001	6.220000000000001	11.695	9.27	11.44	5.215	0.095	459.156			132.262
Prnp	11.64	22.455	55.379999999999995	88.36500000000001	99.465	146.04500000000002	139.68	330.33500000000004	479.91499999999996	333.80300000000005			342.59
Prob1	0.395	1.525	1.355	1.435	1.045	1.205	1.015	0.385	2.305	257.98			65.0041
Proc	0.02	0.075	0.015	0.185	0.02	0.21999999999999997	0.02	0.05	0.065	108.74600000000001			62.3368
Proca1	0.655	1.1949999999999998	1.18	1.185	0.535	1.08	0.71	2.445	3.675	163.031			38.0077
Procr	0.59	0.7949999999999999	1.63	1.5	2.71	1.8800000000000001	3.015	1.4500000000000002	0.385	57.9588			26.6305
Prodh	9.885	8.690000000000001	5.720000000000001	4.2	2.69	2.755	2.9699999999999998	3.75	11.005	371.115			224.262
Prodh2	0.07	0.0	0.1	0.16	0.06	0.045	0.125	0.07	0.0	296.654			93.8685
Prok1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	143.416			57.5652
Prok2	0.525	1.235	1.37	1.18	1.44	1.745	1.76	3.6450000000000005	0.0	193.74900000000002			91.2831
Prokr1	1.505	4.99	5.155	4.35	2.3949999999999996	2.955	3.075	1.1500000000000001	0.060000000000000005	64.4411			34.7578
Prokr2	0.5900000000000001	2.615	2.615	4.25	6.325	4.155	6.225	9.775	1.29	201.03400000000002			288.587
Prol1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.1587			58.8412
Prom1	55.49	80.465	66.1	44.519999999999996	32.195	24.325000000000003	28.945	9.315	7.52	299.204			197.261
Prom2	0.65	0.44	0.27	0.02	0.02	0.125	0.025	0.02	0.09	154.19799999999998			41.8788
Prop1	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.45100000000001			745.2339999999999
Prorsd1	10.530000000000001	17.195	13.565	12.17	8.09	7.515000000000001	7.765000000000001	5.255000000000001	5.880000000000001	316.3			120.913
Pros1	9.24	12.645	10.8	6.8149999999999995	8.035	6.535	9.15	7.11	7.215	260.505			214.801
Proser1	7.58	18.895	14.46	13.965	8.885	13.25	12.465	5.1899999999999995	6.165	70.6959			26.6497
Proser2	1.415	2.58	2.33	1.75	2.145	2.8449999999999998	2.995	4.135	1.23	716.4110000000001			122.853
Proser3	6.880000000000001	14.24	10.995000000000001	10.705	4.725	8.125	5.31	2.37	1.58	281.922			62.0815
Prox1	1.8449999999999998	6.335	12.105	9.465	9.61	9.445	8.755	9.455	6.785	192.858			73.117
Prox2	0.5549999999999999	1.05	1.29	0.95	0.72	0.985	0.7	0.485	0.355	136.67			61.4219
Proz	0.125	0.475	0.615	0.715	0.94	1.08	1.05	0.475	0.0	137.27100000000002			55.5527
Prp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.7764			63.0301
Prpf18	21.810000000000002	39.45	47.885000000000005	43.28	41.585	46.36	49.025000000000006	22.42	33.845	112.44200000000001			48.7542
Prpf19	24.57	41.974999999999994	38.095	39.595	37.55	38.730000000000004	36.7	30.47	91.78999999999999	1459.9			964.074
Prpf3	40.635000000000005	57.769999999999996	53.21	43.11	37.315	35.535	38.445	18.915	14.11	117.92			68.5959
Prpf31	103.47999999999999	127.125	118.97	117.29499999999999	84.25999999999999	89.105	84.31	61.015	39.67	847.084			204.122
Prpf38a	72.435	96.65	90.385	93.875	87.43	81.475	88.025	58.56	28.585	170.645			111.18799999999999
Prpf38b	38.81	53.85	69.755	60.83	31.395	51.480000000000004	45.305	21.895	40.58	178.851			192.817
Prpf39	24.810000000000002	42.849999999999994	42.335	33.83	27.835	32.785	37.644999999999996	15.364999999999998	26.89	572.701			661.332
Prpf4	20.65	27.955	22.115000000000002	18.79	13.9	15.419999999999998	14.26	9.76	5.875	2321.6			1820.99
Prpf40a	127.89999999999999	169.035	166.155	176.995	156.53500000000003	124.83500000000001	139.37	94.2	33.34	265.553			400.935
Prpf40b	33.585	52.875	73.00999999999999	86.86	59.875	94.47	83.08500000000001	68.60000000000001	29.925	1389.79			258.62
Prpf4b	25.57	56.135	51.019999999999996	38.215	35.465	31.02	36.05500000000001	18.854999999999997	34.98	2665.17			1551.48
Prpf6	44.995000000000005	63.05	62.974999999999994	59.39	50.379999999999995	61.035	60.525000000000006	38.28	20.77	1383.41			332.7
Prpf8	42.5	105.39	74.58500000000001	49.79	59.175	46.995000000000005	56.025	22.785	28.57	1290.42			410.184
Prph	0.11	0.21500000000000002	0.7949999999999999	0.89	0.7849999999999999	0.885	1.305	1.98	1.4249999999999998	167.048			37.3337
Prph2	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.035	85.0426			24.7478
Prps1	53.325	67.865	57.14	57.475	72.48	56.39	67.76	77.715	69.53	438.457			498.98800000000006
Prps1l1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.373			115.044
Prps1l3	46.95	61.6	53.985	44.81	42.79	35.55	41.519999999999996	11.899999999999999	10.65	97.6242			115.99700000000001
Prps2	14.66	18.71	14.65	12.059999999999999	7.78	9.815000000000001	9.56	8.565	21.595	95.9538			42.2351
Prpsap1	111.13999999999999	151.76999999999998	144.445	150.64499999999998	122.63999999999999	162.58499999999998	150.04500000000002	127.98	25.134999999999998	323.323			138.04399999999998
Prpsap2	25.06	38.9	52.16	56.41	58.04	54.465	58.24	42.94	32.235	130.151			64.6526
Prr11	9.594999999999999	18.62	10.385	6.735	5.365	3.45	3.9450000000000003	0.855	0.32	41.8197			28.6429
Prr12	3.955	10.23	7.7700000000000005	8.3	7.414999999999999	9.09	8.14	4.05	5.720000000000001	218.25			47.1509
Prr13	39.57	73.66	70.27000000000001	74.94	92.275	72.535	78.33500000000001	68.555	33.805	351.214			235.582
Prr14	24.29	51.61	47.635000000000005	37.235	35.745000000000005	36.805	35.075	21.29	9.665	2820.49			423.17400000000004
Prr14l	10.055	11.465	13.16	14.684999999999999	8.905000000000001	13.370000000000001	11.665	4.845	8.92	90.031			43.511
Prr15	2.305	4.545	6.98	6.529999999999999	2.2649999999999997	2.34	2.0549999999999997	2.795	0.56	672.873			776.698
Prr15l	0.2	0.21500000000000002	0.49	0.14	0.035	0.115	0.08	0.055	0.0	132.668			204.671
Prr16	0.2	0.55	1.1400000000000001	0.6699999999999999	1.845	1.96	2.48	3.575	5.595000000000001	524.217			497.841
Prr18	0.13	1.115	3.25	4.275	8.66	10.075	9.09	11.39	18.99	948.9839999999999			138.453
Prr19	0.81	1.055	1.21	1.065	1.685	1.5	1.37	2.5700000000000003	0.165	283.443			14.2902
Prr22	1.01	1.24	1.02	1.045	0.395	0.575	0.585	0.165	0.595	361.848			113.40700000000001
Prr23a1	0.06	0.04	0.09	0.055	0.085	0.145	0.0	0.075	0.0	97.4325			33.477
Prr23a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	64.9819			42.2736
Prr23a3	0.045	0.0	0.03	0.0	0.015	0.0	0.015	0.0	0.0	72.27199999999999			53.6605
Prr27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.7713			66.28
Prr29	0.0	0.0	0.0	0.02	0.045	0.0	0.045	0.3	0.26	201.34799999999998			115.015
Prr3	25.53	41.650000000000006	44.92	55.260000000000005	54.010000000000005	69.91	63.144999999999996	75.24000000000001	11.785	1088.67			324.062
Prr30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.394			165.373
Prr32	0.01	0.095	0.14500000000000002	1.3050000000000002	4.005	2.63	3.0999999999999996	5.965	1.1400000000000001	52.4425			228.981
Prr33	0.23	0.18000000000000002	0.195	0.19	0.665	0.51	0.78	0.6	0.02	108.779			36.4092
Prr36	8.845	34.93	34.34	28.08	26.259999999999998	37.265	36.19	27.355	4.53	631.544			244.71
Prr5	7.720000000000001	8.870000000000001	7.33	6.28	8.225000000000001	9.675	9.18	19.645	2.27	680.535			296.632
Prr5l	13.469999999999999	16.82	11.94	8.26	4.3100000000000005	4.75	4.85	3.8049999999999997	7.7	117.304			226.78
Prr7	0.44	2.455	1.845	1.58	5.93	2.74	4.99	7.015000000000001	10.41	552.746			99.1935
Prr9	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.045	97.7827			156.88
Prrc1	16.840000000000003	20.305	27.045	17.535	11.36	18.665	16.485	15.3	4.29	386.593			331.78
Prrc2a	107.515	222.565	186.945	177.75	110.05	163.45999999999998	126.99000000000001	60.66	65.13	221.877			36.0626
Prrc2b	26.825	79.565	86.13499999999999	46.39	48.875	69.0	59.275	43.56	45.765	786.948			223.916
Prrc2c	79.58500000000001	124.72	135.22500000000002	144.05	93.85	112.72	110.1	77.565	31.810000000000002	425.764			327.875
Prrg1	4.105	6.58	6.42	4.535	5.25	3.66	4.984999999999999	2.1950000000000003	7.26	104.07			109.213
Prrg2	8.535	11.64	13.325	10.92	9.935	10.3	9.595	11.615	3.875	2085.43			462.39
Prrg3	4.0	7.02	9.36	5.4	5.199999999999999	7.369999999999999	6.925	4.76	13.245000000000001	648.235			271.278
Prrg4	0.405	0.615	0.675	0.405	0.2	0.31	0.29	0.595	0.6100000000000001	68.4761			74.4265
Prrt1	0.315	2.01	2.795	3.655	4.42	5.89	4.455	11.61	50.03	1460.87			360.043
