external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Ptchd3	35	18	23	25	24	13	8	3
Rab10	336	67	156	131	234	151	97	96
Kif3c	314	56	170	183	445	306	145	85
Asxl2	373	85	205	124	327	178	72	62
Dtnb	54	11	17	13	23	9	15	19
Dtnb	555	40	120	92	178	120	62	117
Dnmt3a	23	4	8	11	22	13	6	24
Dnmt3a	151	12	52	31	39	29	16	11
Dnmt3a	724	58	139	100	118	79	25	23
Pomc	46	10	36	22	25	20	5	4
Efr3b	127	22	57	51	65	47	28	44
Dnajc27	348	79	184	174	339	223	137	197
Adcy3	76	19	42	43	119	75	39	27
Adcy3	286	16	52	56	89	60	57	38
Ptrhd1	304	33	47	50	54	32	11	14
Cenpo	539	55	182	148	410	242	124	236
Ncoa1	235	54	118	75	211	157	84	62
Itsn2	324	25	61	39	87	44	47	107
Fam228a	31	7	20	12	18	15	6	5
Pfn4	647	92	243	242	474	272	136	135
Fam228b	162	30	60	49	105	56	22	38
Sf3b6	456	71	155	150	320	166	98	75
Fkbp1b	144	16	37	35	45	31	13	22
Wdcp	75	18	23	31	40	21	11	14
Mfsd2b	99	22	36	25	33	27	9	8
Ubxn2a	349	54	142	92	255	150	59	53
Klhl29	288	25	90	84	166	85	71	51
Apob	62	8	26	30	30	13	10	6
Ldah	2	0	0	0	1	1	0	0
Ldah	51	1	9	6	8	3	4	12
Gdf7	76	21	33	16	17	19	9	6
Hs1bp3	109	16	51	36	34	27	15	18
Rhob	802	139	352	298	576	381	232	197
Slc7a15	57	15	44	18	23	27	7	6
Slc7a15	19	6	15	4	10	4	2	0
Pum2	14	3	8	11	16	6	5	1
Pum2	0	0	0	0	0	0	0	0
Pum2	904	144	386	226	326	187	112	40
Sdc1	171	27	74	54	86	57	17	5
Laptm4a	235	47	93	82	149	95	27	32
Matn3	183	18	37	24	39	27	16	10
Wdr35	306	34	74	41	126	99	72	57
Ttc32	341	73	118	120	202	143	64	90
Osr1	51	5	31	24	23	21	7	8
Nt5c1b	19	10	15	11	30	14	10	4
Rdh14	151	29	44	47	61	39	22	20
Kcns3	68	5	18	5	13	12	9	17
Kcns3	15	7	15	12	16	10	9	7
Msgn1	74	21	38	28	34	27	19	7
Smc6	520	54	87	66	45	29	12	6
Gen1	957	87	267	147	250	138	80	79
Vsnl1	159	22	61	50	183	113	76	84
Rad51ap2	99	15	16	21	34	25	16	12
Fam49a	135	26	53	56	178	102	68	70
Mycn	753	146	314	221	598	399	183	41
Ddx1	419	53	124	105	205	175	78	44
Nbas	209	20	47	34	68	54	15	28
Lratd1	154	23	64	54	124	95	38	42
Trib2	353	48	138	115	212	141	47	75
Lpin1	246	30	64	43	67	49	28	27
Lpin1	62	13	37	30	27	25	9	6
Ntsr2	40	8	27	14	21	13	7	19
Greb1	72	32	51	20	27	21	10	6
Greb1	485	26	51	12	16	23	5	4
E2f6	297	22	57	21	66	35	11	16
Rock2	1249	120	338	203	363	214	105	231
Pqlc3	100	16	43	14	24	20	7	12
Kcnf1	63	17	32	37	35	36	17	57
Pdia6	334	35	74	49	119	68	36	21
Atp6v1c2	116	12	30	15	23	12	13	11
Nol10	415	27	82	54	117	60	48	71
Odc1	719	72	141	113	235	139	96	142
Hpcal1	251	21	61	35	70	37	19	49
Asap2	377	33	89	88	135	69	29	28
Cpsf3	371	48	103	80	153	86	51	110
Itgb1bp1	415	66	146	133	274	195	106	67
Iah1	125	22	57	44	91	59	20	45
Adam17	708	107	233	202	371	215	140	165
Ywhaq	743	169	409	328	609	421	207	198
Taf1b	146	12	29	21	44	32	21	40
Grhl1	117	19	31	30	39	38	10	37
Grhl1	39	19	26	25	32	17	10	12
Klf11	478	55	124	92	212	127	74	127
Rrm2	991	80	124	76	68	63	15	13
Mboat2	1290	219	456	377	627	433	185	150
Kidins220	124	18	84	71	143	102	64	43
Id2	522	80	157	97	321	195	81	110
Rnf144a	318	23	68	39	75	34	30	21
Rsad2	58	14	33	29	30	29	13	8
Cmpk2	160	19	51	45	84	58	33	42
Sox11	1368	391	857	678	1284	865	291	48
Allc	50	12	25	26	41	29	7	2
Colec11	64	20	35	31	31	22	11	16
Rnaseh1	235	46	108	100	192	111	72	44
Adi1	218	44	129	113	258	176	99	66
Trappc12	37	2	5	2	7	5	4	7
Trappc12	11	8	5	6	12	7	0	9
Myt1l	153	139	466	577	1282	963	330	174
Myt1l	61	35	158	232	556	395	192	112
Myt1l	22	13	41	67	149	117	41	32
Myt1l	0	0	0	0	0	0	0	0
Myt1l	34	15	77	88	169	126	55	47
Pxdn	375	45	111	76	199	133	58	81
Tpo	43	9	43	23	29	21	9	5
Sntg2	0	0	0	0	0	0	0	0
Sntg2	0	0	0	0	0	0	0	0
Tmem18	317	31	71	38	73	52	21	50
Alkal2	73	16	40	40	29	24	14	10
Sh3yl1	423	33	53	43	107	75	43	41
Acp1	263	24	53	31	68	60	12	29
Fam110c	48	15	33	22	22	17	6	2
Lamb1	148	18	46	24	36	39	12	9
Dld	120	27	48	29	51	35	20	16
Slc26a3	45	18	25	19	22	18	8	4
Cbll1	1120	98	285	227	526	318	206	201
Slc26a4	24	15	23	15	15	23	10	10
Bcap29	47	2	7	2	3	3	6	2
Bcap29	3	0	4	0	2	2	0	0
Cog5	328	31	45	37	110	69	45	44
Dus4l	314	25	52	46	59	52	29	41
Hbp1	208	40	107	116	368	259	82	113
Prkar2b	993	137	459	381	828	511	204	139
Prkar2b	311	31	95	85	232	150	67	33
Pik3cg	9	3	9	3	9	12	4	7
Pik3cg	21	3	8	16	14	7	4	2
Ccdc71l	243	45	104	98	176	133	85	47
Nampt	678	162	348	309	676	418	205	182
Sypl	18	5	7	4	8	8	4	4
Sypl	145	25	94	69	160	106	51	43
Cdhr3	79	13	56	31	31	27	8	6
Atxn7l1	212	17	46	42	68	56	23	37
Atxn7l1	83	24	55	34	74	47	22	24
Efcab10	36	15	38	26	51	36	17	13
Twistnb	104	15	41	35	68	33	14	21
Ferd3l	55	20	24	19	21	26	6	5
Twist1	275	40	44	24	35	26	6	10
Hdac9	221	69	131	137	248	198	67	64
Prps1l1	28	8	16	13	18	11	8	0
Snx13	582	63	146	98	177	118	48	105
Ahr	136	19	42	29	42	45	19	20
Agr3	57	18	46	28	22	27	15	3
Agr2	45	18	37	22	29	18	12	2
Tspan13	231	34	64	74	210	117	79	52
Ankmy2	707	24	95	118	240	148	85	52
Bzw2	422	43	145	126	308	224	110	100
Lrrc72	51	12	20	20	29	18	5	3
Sostdc1	91	22	32	28	49	28	18	8
Crppa	134	27	55	43	110	78	52	65
Meox2	108	9	31	22	35	28	10	7
Agmo	44	12	29	12	31	9	25	30
Dgkb	10	1	8	6	4	2	0	2
Dgkb	33	7	22	15	29	33	19	42
Etv1	601	118	269	187	374	256	77	106
Etv1	43	14	35	26	50	29	13	18
Arl4a	423	47	170	100	180	106	100	90
Arl4a	106	13	27	30	66	27	35	43
Scin	31	13	24	15	16	16	10	3
Lsmem1	59	28	48	31	46	41	19	23
Ifrd1	375	56	90	75	184	151	38	115
Dock4	174	15	41	35	45	40	20	30
Zfp277	569	67	230	168	368	221	90	82
Immp2l	130	17	52	33	51	43	25	29
Lrrn3	69	24	62	60	168	104	41	35
Dnajb9	393	53	92	85	174	142	53	75
Pnpla8	372	60	158	107	254	153	70	113
Nrcam	131	27	86	89	170	103	57	54
Stxbp6	541	86	170	123	179	93	34	82
Nova1	762	189	484	277	435	238	152	87
Foxg1	40	23	56	43	108	77	31	19
Foxg1	87	22	56	48	91	81	39	17
Prkd1	193	24	72	39	68	51	17	18
G2e3	836	210	331	258	371	201	74	55
Scfd1	196	64	110	94	150	113	47	22
Coch	115	21	40	22	31	15	19	19
Ap4s1	412	68	132	94	144	96	48	61
Strn3	715	152	350	247	441	264	133	132
Hectd1	1015	211	554	353	611	321	137	169
Heatr5a	278	44	72	46	85	38	26	28
Dtd2	197	26	56	46	67	39	30	29
Gpr33	61	21	23	23	18	14	9	4
Nubpl	166	16	40	51	84	47	23	11
Arhgap5	25	6	11	7	16	2	3	0
Akap6	398	126	297	221	337	209	93	74
Npas3	1092	261	449	256	348	157	55	57
Egln3	105	18	55	33	38	24	14	7
Sptssa	328	33	83	79	115	73	48	56
Eapp	760	156	304	266	708	375	184	133
Snx6	330	32	78	59	100	77	49	39
Cfl2	504	86	256	178	418	267	128	79
Baz1a	377	47	100	58	84	53	13	14
Fam177a	0	0	0	0	0	0	0	0
Fam177a2	0	0	0	0	0	0	0	0
Srp54b	0	0	0	0	0	0	0	0
Prorp	622	81	158	151	260	184	79	60
Ppp2r3c	764	57	131	88	231	160	82	117
Psma6	53	22	35	21	22	31	6	12
Psma6	653	82	170	148	285	158	78	123
Nfkbia	409	79	202	119	206	162	63	111
Aldoart2	31	16	18	14	16	16	6	2
Insm2	48	26	34	21	30	26	8	5
Ralgapa1	36	28	40	32	31	34	17	17
Brms1l	229	44	81	75	211	118	39	32
Mbip	137	16	40	27	64	43	24	7
Nkx2-1	148	78	120	110	105	63	15	4
Nkx2-9	77	9	33	26	28	21	3	8
Pax9	31	13	23	17	10	19	3	8
Slc25a21	157	34	42	20	25	31	12	4
Prps1l3	0	0	0	0	0	0	0	0
Mipol1	20	2	2	2	2	0	1	1
Foxa1	109	28	42	23	25	25	8	2
Ttc6	25	14	24	8	24	18	5	1
Sstr1	40	9	39	22	35	38	19	44
Clec14a	83	20	46	28	42	42	17	15
Sec23a	141	24	52	31	103	49	19	24
Gemin2	256	36	66	31	60	38	8	17
Trappc6b	296	31	77	79	162	112	62	66
Pnn	476	102	195	146	303	189	94	152
Mia2	69	17	45	33	59	39	17	14
Mia2	825	101	232	170	342	188	76	137
Fbxo33	660	113	276	236	686	394	246	173
Lrfn5	154	29	105	138	338	211	87	103
Fscb	9	13	3	8	11	4	4	0
Togaram1	202	33	72	54	142	96	48	41
Prpf39	201	31	44	35	82	61	28	47
Fkbp3	337	47	109	109	223	157	66	111
Fancm	201	37	113	82	181	124	44	50
Mis18bp1	492	116	211	186	345	238	56	57
Wdr20rt	25	16	26	17	22	24	12	3
Rpl10l	31	16	26	5	17	13	7	4
Lrr1	728	53	94	50	133	85	29	65
Mgat2	517	50	114	60	167	86	58	62
Rpl36al	767	62	259	161	368	197	128	79
Dnaaf2	61	20	39	40	57	46	18	13
Pole2	289	52	69	55	108	50	35	29
Klhdc1	300	29	82	66	84	79	48	74
Klhdc2	469	93	176	156	319	184	113	135
Nemf	264	39	70	44	80	37	19	24
Arf6	960	156	301	208	380	245	87	102
Vcpkmt	269	43	93	65	129	79	39	35
Sos2	854	110	363	190	398	248	108	73
Dmac2l	281	22	44	31	39	28	10	21
L2hgdh	282	42	106	55	92	69	28	39
Cdkl1	152	19	56	48	99	65	71	139
Atl1	1126	85	298	271	490	303	158	146
Map4k5	212	37	65	89	187	111	62	31
Sav1	823	57	162	107	205	101	63	60
Nin	77	18	42	27	45	23	19	23
Nin	219	28	75	58	239	212	84	75
Abhd12b	54	17	33	18	35	32	21	2
Pygl	136	26	43	26	47	30	10	17
Trim9	509	81	275	290	682	445	216	153
Tmx1	500	67	117	93	177	99	38	70
Frmd6	805	89	184	120	324	227	119	182
Actr10	368	82	225	136	258	173	73	45
Psma3	212	40	96	58	145	90	40	39
Arid4a	736	140	372	261	531	303	145	125
Tomm20l	61	19	39	25	24	30	7	4
Timm9	455	33	109	78	193	141	51	36
Dact1	304	36	123	78	127	91	45	14
Daam1	282	47	83	81	176	111	47	66
Gpr135	83	20	50	44	105	66	66	53
Jkamp	407	42	67	65	93	54	47	32
L3hypdh	476	109	284	159	319	196	86	68
Ccdc175	32	12	32	22	38	18	8	1
Rtn1	137	34	76	99	220	136	111	67
Rtn1	47	19	47	37	44	31	23	43
Lrrc9	27	7	10	7	12	11	2	3
Lrrc9	219	18	25	17	25	12	7	4
Pcnx4	167	22	83	63	108	78	49	49
Dhrs7	197	25	62	48	75	41	25	62
Ppm1a	862	120	326	260	763	466	268	240
Six6	60	16	35	38	30	17	6	5
Six1	95	18	52	14	24	14	13	6
Six4	234	29	54	40	42	29	15	5
Mnat1	71	19	42	16	28	22	16	8
Slc38a6	349	44	75	47	89	54	27	44
Trmt5	301	51	105	63	140	82	38	55
Tmem30b	72	19	35	21	18	20	4	3
Prkch	272	41	80	53	113	60	31	52
Hif1a	37	10	24	23	13	14	8	8
Hif1a	336	44	109	80	163	133	52	89
Snapc1	154	20	53	34	84	54	22	27
Syt16	163	21	91	79	173	104	89	114
Dbpht2	38	18	30	23	37	27	23	19
Kcnh5	204	46	108	115	303	181	46	51
Rhoj	317	37	86	33	93	56	21	50
Gphb5	26	13	13	9	20	14	9	6
Ppp2r5e	1124	166	363	304	618	360	182	146
Wdr89	380	50	109	72	205	163	60	90
Sgpp1	142	25	43	51	59	45	22	34
Syne2	311	38	75	60	99	62	25	20
Esr2	77	20	27	18	20	22	11	7
Tex21	28	8	33	26	19	24	8	4
Mthfd1	427	36	91	56	121	98	82	90
Akap5	164	20	52	54	61	45	26	54
Zbtb25	162	25	63	28	60	32	22	20
Zbtb25	0	0	0	0	0	0	0	0
Zbtb1	121	33	65	46	40	30	12	10
Hspa2	400	52	140	77	203	136	39	112
Ppp1r36	59	10	38	13	14	9	5	0
Plekhg3	227	14	43	29	26	39	12	37
Sptb	171	31	47	31	44	42	31	45
Churc1	173	26	42	42	108	77	60	65
Gpx2	81	11	25	21	24	24	9	10
Rab15	172	24	59	50	92	59	56	96
Fntb	140	18	37	49	109	73	37	28
Max	307	24	49	48	90	57	38	27
Fut8	249	42	63	46	86	56	18	29
Fut8	0	0	0	0	0	0	0	0
Gphn	1119	247	683	494	918	536	198	174
Fam71d	30	8	19	23	23	20	13	2
Mpp5	356	43	106	64	125	82	18	52
Eif2s1	245	18	58	44	91	63	38	60
Atp6v1d	542	64	112	66	123	78	49	27
Plek2	114	18	49	25	32	20	10	4
Tmem229b	61	17	43	24	30	26	12	38
Tmem229b	64	18	77	88	93	58	19	41
Tmem229b	166	22	93	61	184	116	76	52
Plekhh1	349	24	46	34	53	30	13	70
Pigh	165	22	21	21	38	40	18	15
Arg2	48	20	36	22	40	30	8	7
Vti1b	689	78	191	118	308	189	84	161
Rdh11	117	18	30	20	43	20	10	11
Rdh12	45	12	31	23	29	22	12	5
Zfyve26	32	3	15	10	19	17	5	6
Rad51b	0	0	0	0	0	0	0	0
Rad51b	38	5	7	2	1	2	2	0
Zfp36l1	959	186	324	160	179	99	43	81
Actn1	16	1	7	2	4	2	0	0
Actn1	2	0	0	0	1	0	0	0
Dcaf5	636	119	302	197	274	129	86	63
Exd2	231	31	63	57	93	64	31	23
Galnt16	10	5	7	5	6	3	3	3
Galnt16	93	18	35	13	29	22	10	8
Slc39a9	1062	91	223	146	337	185	134	42
Erh	213	20	42	43	74	40	33	38
Plekhd1	103	18	35	27	40	23	6	9
Ccdc177	251	64	122	99	197	131	62	13
Susd6	334	62	126	111	176	113	50	46
Srsf5	224	38	75	46	167	105	32	66
Slc10a1	57	22	29	20	26	13	12	3
Smoc1	139	19	32	23	39	27	21	11
Slc8a3	103	15	54	63	171	119	54	59
Adam4	16	6	15	12	17	4	4	0
Cox16	192	25	83	55	125	99	29	42
Synj2bp	0	0	0	0	0	0	0	0
Adam21	34	16	26	22	30	21	14	2
Med6	236	36	68	35	117	68	34	19
Map3k9	352	42	84	68	93	66	48	56
Pcnx	217	25	91	69	161	91	61	18
Sipa1l1	93	35	43	29	45	22	18	6
Dpf3	97	27	68	33	83	49	23	40
Dcaf4	122	24	36	41	89	69	20	25
Zfyve1	164	19	30	28	59	36	25	14
Rbm25	718	95	232	156	363	232	103	78
Rbm25	25	12	38	23	40	24	7	0
Psen1	316	86	180	133	330	172	85	79
Papln	118	10	49	39	46	36	7	11
Numb	59	23	38	24	33	32	13	13
Numb	41	20	38	29	23	14	12	9
Riox1	229	26	61	39	67	53	23	46
Acot2	232	48	88	73	180	121	46	83
Acot1	286	66	159	109	173	125	49	31
Acot4	68	10	29	16	49	26	7	19
Acot3	37	13	27	20	25	30	6	6
Acot5	0	0	0	0	0	0	0	0
Acot5	0	0	0	0	0	0	0	0
Acot6	42	7	26	19	29	14	11	5
Dnal1	140	18	40	32	39	23	18	11
Pnma1	144	25	87	64	129	82	44	47
Elmsan1	450	75	262	187	328	213	94	60
Elmsan1	494	35	102	78	107	66	28	84
Ptgr2	327	39	70	22	66	41	22	54
Zfp410	477	68	140	112	274	169	63	86
Coq6	72	23	50	38	92	57	26	15
Fam161b	298	27	46	38	77	51	25	38
Entpd5	27	12	22	22	22	17	6	10
Bbof1	409	38	116	94	203	117	77	81
Entpd5	110	28	56	74	99	88	44	37
Aldh6a1	23	18	28	27	23	18	10	6
Lin52	109	13	49	33	104	55	39	73
Aldh6a1	207	19	45	39	76	37	31	36
Vsx2	47	16	33	29	33	23	13	6
Abcd4	253	20	31	26	44	30	9	6
Vrtn	45	15	32	18	24	21	5	9
Vrtn	15	4	6	11	6	5	4	6
Vrtn	11	3	10	5	10	5	5	5
Syndig1l	51	16	36	25	53	24	29	9
Isca2	650	110	245	182	309	164	64	47
Npc2	437	36	71	55	74	51	43	58
Ltbp2	91	12	37	22	31	22	12	7
Fcf1	241	21	53	39	70	44	39	40
Arel1	112	16	24	15	37	17	7	4
Ylpm1	235	24	63	38	128	77	39	20
Prox2	78	25	47	24	35	21	6	6
Dlst	720	79	164	134	243	133	71	90
Pgf	192	29	119	100	132	91	26	19
Pgf	130	27	53	35	46	28	15	6
Eif2b2	255	46	83	68	155	117	44	53
Mlh3	6	0	5	3	4	2	3	2
Mlh3	0	0	1	1	0	0	0	0
Acyp1	126	33	49	47	77	58	24	29
Zc2hc1c	226	17	61	32	44	26	18	23
Nek9	265	32	82	66	116	69	26	50
Tmed10	600	54	84	59	170	122	60	92
Fos	266	31	73	45	94	51	30	101
Jdp2	26	7	17	12	15	11	5	24
Jdp2	0	0	0	0	0	0	0	0
Jdp2	207	20	54	30	53	35	27	104
Batf	64	10	39	11	26	23	10	6
Flvcr2	106	17	54	23	46	38	17	26
Ttll5	569	80	221	136	350	207	79	87
Erg28	343	64	151	111	229	121	52	56
Tgfb3	395	41	106	80	164	102	42	58
Ift43	70	15	26	19	45	25	8	19
Gpatch2l	252	47	93	97	181	104	50	45
Esrrb	95	21	35	36	35	14	4	6
Esrrb	84	24	36	22	37	29	11	10
Vash1	265	32	65	69	109	63	29	39
Angel1	86	22	38	44	59	35	15	11
Lrrc74a	44	24	38	23	28	16	8	8
Irf2bpl	556	130	305	225	385	256	129	84
Cipc	1427	338	733	579	921	609	287	301
Zdhhc22	39	15	35	27	63	36	15	32
Tmem63c	45	26	39	30	53	36	28	44
Ngb	66	8	28	22	23	25	9	5
Gstz1	746	125	282	215	438	308	156	144
Pomt2	748	117	230	170	353	182	141	107
Gstz1	84	23	34	24	41	32	4	13
Tmed8	254	65	133	98	201	149	80	53
Vipas39	35	16	27	15	47	14	10	2
Ahsa1	303	33	88	65	170	128	100	51
Vipas39	505	41	113	67	130	80	35	95
Ism2	324	25	53	25	35	28	8	8
Sptlc2	222	34	73	59	168	95	34	64
Slirp	973	55	116	93	145	89	57	32
Alkbh1	200	23	39	28	51	49	29	19
Snw1	145	21	38	42	69	54	23	31
Oog1	2	0	2	1	1	0	0	0
Adck1	4	3	7	1	7	0	1	2
Adck1	168	11	26	23	42	28	26	41
Nrxn3	36	10	19	21	18	18	9	8
Nrxn3	29	16	33	29	32	32	30	59
Nrxn3	172	20	63	63	87	54	24	41
Dio2	56	8	26	17	37	18	17	24
Cep128	230	26	55	25	52	29	20	12
Tshr	111	18	56	30	40	31	13	18
Gtf2a1	752	177	364	280	607	383	166	105
Gtf2a1	622	103	158	105	158	120	37	40
Ston2	88	13	32	23	21	25	11	5
Sel1l	110	13	28	18	63	34	10	19
Flrt2	74	19	39	52	176	132	65	58
Galc	309	43	82	71	112	60	25	26
Gpr65	68	19	39	23	25	22	8	8
Kcnk10	652	87	269	206	422	282	145	82
Spata7	313	31	58	32	73	59	18	30
Ptpn21	345	56	101	90	139	95	36	38
Ptpn21	601	54	106	45	77	43	21	48
Zc3h14	205	26	100	52	80	64	21	35
Zc3h14	18	19	29	21	33	34	16	2
Ttc8	617	106	205	163	360	207	118	136
Foxn3	36	13	35	18	24	18	8	5
Efcab11	61	8	12	9	11	4	2	0
Tdp1	87	13	24	10	26	13	3	3
Kcnk13	56	21	37	28	38	28	12	14
Psmc1	70	23	36	33	31	31	11	13
Nrde2	300	36	66	53	125	79	58	56
Calm1	487	43	128	66	96	71	47	93
Ttc7b	158	15	46	40	64	71	51	47
Dglucy	115	26	72	81	153	114	45	85
Gpr68	48	15	42	28	26	27	18	44
Gpr68	100	19	30	33	39	40	19	23
Ccdc88c	803	187	460	404	703	440	148	75
Ppp4r3a	881	172	352	301	506	309	139	80
Catsperb	14	12	19	12	23	17	7	0
Tc2n	8	2	5	5	10	4	0	0
Tc2n	98	13	34	24	26	22	11	5
Fbln5	140	19	25	17	28	23	12	7
Fbln5	58	12	23	12	14	15	9	4
Trip11	354	31	65	66	170	102	73	80
Atxn3	165	26	31	29	63	43	15	20
Cpsf2	1321	124	228	188	413	240	183	217
Rin3	31	11	21	23	21	23	6	14
Rin3	219	22	40	23	42	27	17	23
Lgmn	135	27	53	54	106	72	29	64
Golga5	72	12	45	27	48	28	9	8
Golga5	230	33	96	71	154	91	47	39
Chga	69	18	51	53	85	54	18	45
Itpk1	502	52	161	119	321	167	103	127
Tmem251	417	49	174	146	295	193	80	86
Moap1	368	57	161	123	164	111	72	59
Ubr7	503	74	180	116	201	115	64	55
Gon7	0	0	0	0	0	0	0	0
Cox8c	42	20	23	15	28	24	6	4
Unc79	83	49	135	144	369	236	100	62
Prima1	402	37	88	43	72	48	19	57
Fam181a	959	228	298	182	119	67	30	28
Asb2	77	15	37	22	23	19	10	52
Otub2	0	0	0	0	0	0	0	0
Otub2	0	0	0	0	0	0	0	0
Ddx24	119	24	57	43	96	65	31	28
Ifi27	24	15	28	20	22	16	20	29
Ifi27l2a	56	13	28	8	14	18	13	3
Ifi27l2b	14	7	11	10	12	4	1	2
Ppp4r4	194	20	59	36	83	47	29	30
Serpina10	37	17	40	32	25	23	10	9
Serpina6	45	21	15	26	19	21	2	3
Serpina16	16	20	22	22	21	15	7	5
Serpina1f	32	15	17	16	13	16	6	0
Serpina1f	29	12	28	24	12	13	11	2
Serpina1b	13	5	6	13	8	1	2	0
Serpina1d	8	3	4	2	7	5	0	2
Serpina1a	6	3	15	1	8	4	1	0
Serpina1c	14	2	18	5	13	5	3	1
Serpina1e	7	1	12	9	7	4	1	0
Serpina11	1	0	1	1	0	0	0	0
Serpina11	1	0	0	0	1	0	0	0
Serpina9	47	14	26	18	21	25	9	20
Serpina12	23	14	12	15	19	13	10	11
Serpina5	27	13	19	18	21	18	9	4
Serpina3a	23	5	10	12	13	10	4	1
Serpina3b	27	11	22	14	15	7	4	3
Serpina3c	24	7	31	11	15	14	7	3
Serpina3g	5	2	3	3	1	4	1	2
Serpina3f	0	0	0	0	0	0	0	0
Serpina3f	6	2	8	5	10	1	1	1
Serpina3i	48	15	21	24	29	25	16	6
Serpina3j	32	9	15	32	23	17	8	2
Serpina3k	19	4	11	13	6	1	5	2
Serpina3m	15	2	17	8	9	3	5	2
Serpina3n	31	19	24	18	32	23	16	25
Gsc	95	10	27	17	23	13	12	3
Dicer1	694	127	293	239	465	275	117	95
Clmn	212	20	44	36	46	32	27	95
Syne3	103	21	33	29	33	29	10	12
Syne3	133	25	55	25	32	17	16	27
Glrx5	530	42	94	60	127	86	53	53
Tcl1b2	28	5	10	11	8	6	4	1
Tcl1b1	40	6	18	17	19	8	5	4
Tcl1b5	38	4	19	11	16	12	5	1
Tcl1b3	16	5	14	10	11	7	3	0
Tcl1b4	14	1	2	8	5	3	2	0
Tcl1	49	12	29	16	20	19	3	5
Bdkrb2	101	16	44	20	25	28	15	13
Bdkrb1	83	30	34	41	33	26	9	5
Gskip	585	89	250	198	418	232	102	88
Atg2b	485	44	132	116	183	106	61	46
Ak7	80	22	48	29	31	26	10	7
Papola	475	38	104	71	152	96	55	49
Vrk1	245	21	48	40	130	108	48	22
Vrk1	53	27	36	30	58	39	14	13
Bcl11b	855	151	376	419	763	521	143	54
Setd3	45	2	4	4	14	2	2	7
Setd3	20	1	4	3	5	3	0	1
Hhipl1	263	16	47	37	36	32	23	17
Cyp46a1	294	39	120	110	190	106	49	81
Eml1	180	23	50	34	37	33	11	60
Eml1	1	0	1	0	0	0	0	0
Eml1	1	1	2	0	0	0	0	0
Eml1	261	55	105	70	92	68	46	27
Evl	535	70	159	133	303	167	113	16
Evl	118	68	103	132	188	132	69	31
Evl	50	10	39	25	53	36	9	19
Degs2	51	12	26	15	30	18	9	17
Yy1	1072	209	555	305	604	380	201	148
Slc25a29	811	73	146	125	257	144	64	108
Slc25a47	106	24	50	46	46	30	13	9
Wars	1	1	1	1	0	0	0	0
Wars	0	0	0	0	0	0	0	0
Wdr25	0	0	0	0	0	0	0	0
Wars	326	25	51	38	65	38	25	35
Dlk1	692	57	130	53	51	27	15	2
Rtl1	78	21	33	42	26	32	12	15
Dio3	117	12	34	18	24	18	5	3
Ppp2r5c	646	106	278	218	350	271	142	130
Dync1h1	117	26	64	46	105	64	46	136
Hsp90aa1	766	74	182	116	211	148	86	61
Wdr20	249	28	85	68	145	86	49	41
Mok	158	23	52	42	57	44	24	33
Zfp839	260	23	56	25	66	54	25	66
Tecpr2	264	29	55	28	57	34	34	58
Cinp	484	68	161	120	224	145	66	114
Ankrd9	450	17	54	33	39	25	11	68
Ankrd9	90	14	15	12	15	13	6	7
Rcor1	1680	382	799	639	1146	705	205	70
Traf3	429	79	256	235	277	185	70	76
Amn	65	19	41	21	25	12	6	9
Cdc42bpb	765	100	318	235	509	289	147	174
Lbhd2	70	13	26	25	34	16	10	9
Exoc3l4	228	26	77	48	39	28	9	15
Tnfaip2	140	22	40	35	31	22	10	9
Eif5	1098	76	158	147	285	158	119	143
Mark3	363	61	182	134	269	192	100	127
Ckb	373	53	159	124	254	153	70	107
Trmt61a	708	150	297	241	383	281	95	182
Apopt1	482	34	75	41	54	43	26	49
Bag5	0	0	0	0	0	0	0	0
Bag5	35	6	12	10	9	10	1	0
Klc1	1	0	2	0	1	1	0	1
Klc1	26	3	8	2	16	4	7	4
Zfyve21	257	25	36	22	40	9	13	7
Xrcc3	486	58	108	67	118	62	29	65
Ppp1r13b	215	28	75	59	115	71	40	60
Atp5mpl	185	33	45	36	59	42	18	47
Tdrd9	44	17	45	21	18	16	15	4
Aspg	85	19	37	16	32	22	8	9
Kif26a	464	64	231	150	254	169	43	15
Tmem179	61	30	64	51	110	54	44	90
Inf2	161	27	53	43	63	45	16	87
Adssl1	199	24	38	36	45	28	17	94
Siva1	199	40	63	84	161	109	59	55
Akt1	523	60	152	123	200	118	70	62
Akt1	127	27	92	62	67	36	13	15
Zbtb42	340	29	66	35	44	34	6	11
Cep170b	268	36	84	43	74	39	28	18
Pld4	77	17	42	20	31	31	4	14
Clba1	245	27	114	85	151	101	48	95
Cdca4	614	51	153	120	243	152	93	61
Gpr132	71	13	32	15	15	21	12	2
Jag2	154	20	83	55	130	76	44	28
Nudt14	303	24	57	33	58	36	17	25
Btbd6	4	0	4	3	5	3	3	4
Btbd6	93	5	24	32	66	39	18	27
Brf1	716	98	288	173	392	235	97	120
Pacs2	803	122	300	217	373	256	106	167
Tex22	444	73	176	172	311	229	121	72
Mta1	846	41	119	61	148	74	72	106
Crip2	604	173	407	301	462	309	136	153
Crip1	157	20	50	28	33	31	15	23
Tedc1	381	46	87	67	146	96	47	98
Tmem121	160	26	61	62	74	46	44	38
Adam6b	2	2	4	3	3	4	0	1
